species,tas_score,habitat_label,total_n,r_terr,r_aqua,r_anim,r_plant,tas_score_raw
Petroclostridium xylanilyticum,0.09652943656034853,Generalist,9999,1,0,0,0,0.09652943656034853
Arenimonas caeni,-0.16640186420929987,Mostly Aquatic,9999,0,1,0,0,-0.16640186420929987
Altererythrobacter epoxidivorans,-0.2590651854957032,Mostly Aquatic,9999,0,1,0,0,-0.2590651854957032
Nocardia cyriacigeorgica,0.516527882916982,Mostly Terrestrial,9999,1,0,0,0,0.516527882916982
Afipia massiliensis,0.7757899854156539,Mostly Terrestrial,9999,1,0,0,0,0.7757899854156539
Flavobacterium anhuiense,0.36582345657173176,Mostly Terrestrial,9999,1,0,0,0,0.36582345657173176
Pedobacter panaciterrae,0.8586594504579516,Terrestrial Specialist,9999,1,0,0,0,0.8586594504579516
Parageobacillus toebii,0.38761851645287226,Mostly Terrestrial,9999,1,0,0,0,0.38761851645287226
Actinobacillus porcinus,0.9296646043633997,Terrestrial Specialist,9999,1,0,0,0,0.9296646043633997
Ammoniphilus resinae,0.7220224719101123,Mostly Terrestrial,9999,1,0,0,0,0.7220224719101123
Microvirga ossetica,0.9197848980506386,Terrestrial Specialist,9999,1,0,0,0,0.9197848980506386
Glycomyces lechevalierae,0.9334756314478834,Terrestrial Specialist,9999,1,0,0,0,0.9334756314478834
Pseudidiomarina indica,0.3516844700082169,Mostly Terrestrial,9999,1,0,0,0,0.3516844700082169
Thermotoga maritima,-0.07625587278641131,Generalist,9999,0,1,0,0,-0.07625587278641131
Thermotoga petrophila,-0.07625587278641131,Generalist,9999,0,1,0,0,-0.07625587278641131
Hyphomonas chukchiensis,-0.9285107495262367,Aquatic Specialist,9999,0,1,0,0,-0.9285107495262367
Euzebyella saccharophila,-0.9127767660308637,Aquatic Specialist,9999,0,1,0,0,-0.9127767660308637
Streptomyces somaliensis,0.8860057662452872,Terrestrial Specialist,9999,1,0,0,0,0.8860057662452872
Streptomyces rubrolavendulae,0.8860057662452872,Terrestrial Specialist,9999,1,0,0,0,0.8860057662452872
Streptomyces fradiae,0.8663466863577627,Terrestrial Specialist,9999,1,0,0,0,0.8663466863577627
Magnetospirillum gryphiswaldense,-0.7939113934493854,Mostly Aquatic,9999,0,1,0,0,-0.7939113934493854
Rubripirellula obstinata,-0.8606646789324413,Aquatic Specialist,9999,0,1,0,0,-0.8606646789324413
Capnocytophaga haemolytica,0.8838996073074954,Terrestrial Specialist,9999,1,0,0,0,0.8838996073074954
Undibacterium jejuense,-0.25880770954728827,Mostly Aquatic,9999,0,1,0,0,-0.25880770954728827
Jiangella asiatica,0.9102060072338419,Terrestrial Specialist,9999,1,0,0,0,0.9102060072338419
Neoasaia chiangmaiensis,0.7258959364222521,Mostly Terrestrial,9999,1,0,0,0,0.7258959364222521
Stenotrophomonas koreensis,0.06154591713108803,Generalist,9999,1,0,0,0,0.06154591713108803
Brevibacterium yomogidense,0.815645371577575,Terrestrial Specialist,9999,1,0,0,0,0.815645371577575
Sinimarinibacterium flocculans,-0.020622493794156992,Generalist,9999,0,1,0,0,-0.020622493794156992
Psychroserpens jangbogonensis,-0.9609631001567174,Aquatic Specialist,9999,0,1,0,0,-0.9609631001567174
Segetibacter aerophilus,0.8985920677279837,Terrestrial Specialist,9999,1,0,0,0,0.8985920677279837
Denitrovibrio acetiphilus,-0.6567836812144212,Mostly Aquatic,9999,0,1,0,0,-0.6567836812144212
Mycoplasmopsis bovigenitalium,0.5986067341184276,Mostly Terrestrial,9999,1,0,0,0,0.5986067341184276
Mycoplasmopsis pulmonis,0.554802872239534,Mostly Terrestrial,9999,1,0,0,0,0.554802872239534
Marmoricola solisilvae,0.803996770286637,Terrestrial Specialist,9999,1,0,0,0,0.803996770286637
Dechloromonas denitrificans,-0.5909938119734587,Mostly Aquatic,9999,0,1,0,0,-0.5909938119734587
Bizionia echini,-0.9269960677038811,Aquatic Specialist,9999,0,1,0,0,-0.9269960677038811
Staphylococcus cohnii,0.8330819507290096,Terrestrial Specialist,9999,1,0,0,0,0.8330819507290096
Staphylococcus nepalensis,0.8330819507290096,Terrestrial Specialist,9999,1,0,0,0,0.8330819507290096
Desulfatitalea tepidiphila,-0.7900763358778627,Mostly Aquatic,9999,0,1,0,0,-0.7900763358778627
Microlunatus endophyticus,0.9103194103194103,Terrestrial Specialist,9999,1,0,0,0,0.9103194103194103
Legionella adelaidensis,-0.10625832223701735,Mostly Aquatic,9999,0,1,0,0,-0.10625832223701735
Campylobacter avium,0.8889770023790642,Terrestrial Specialist,9999,1,0,0,0,0.8889770023790642
Paracoccus contaminans,0.3234291944936622,Mostly Terrestrial,9999,1,0,0,0,0.3234291944936622
Salegentibacter salegens,-0.784849487264307,Mostly Aquatic,9999,0,1,0,0,-0.784849487264307
Niabella ginsenosidivorans,0.4712876296483684,Mostly Terrestrial,9999,1,0,0,0,0.4712876296483684
Costertonia aggregata,-0.9225058332744115,Aquatic Specialist,9999,0,1,0,0,-0.9225058332744115
Rubrobacter calidifluminis,0.4937950053623411,Mostly Terrestrial,9999,1,0,0,0,0.4937950053623411
Rubrobacter naiadicus,0.4937950053623411,Mostly Terrestrial,9999,1,0,0,0,0.4937950053623411
Stakelama pacifica,-0.35028873325961424,Mostly Aquatic,9999,0,1,0,0,-0.35028873325961424
Hydrogenovibrio marinus,-0.6209182420820035,Mostly Aquatic,9999,0,1,0,0,-0.6209182420820035
Sphingobacterium mizutaii,0.26060797973400884,Mostly Terrestrial,9999,1,0,0,0,0.26060797973400884
Jhaorihella thermophila,-0.613583138173302,Mostly Aquatic,9999,0,1,0,0,-0.613583138173302
Mycoplasmopsis edwardii,0.9793538007775843,Terrestrial Specialist,9999,1,0,0,0,0.9793538007775843
Winogradskyella sediminis,-0.9136494252873564,Aquatic Specialist,9999,0,1,0,0,-0.9136494252873564
Melittangium boletus,0.8387370205552024,Terrestrial Specialist,9999,1,0,0,0,0.8387370205552024
Chryseobacterium carnipullorum,0.5540992376621641,Mostly Terrestrial,9999,1,0,0,0,0.5540992376621641
Arcticibacter pallidicorallinus,0.48856900931414055,Mostly Terrestrial,9999,1,0,0,0,0.48856900931414055
Chryseobacterium shigense,0.5540992376621641,Mostly Terrestrial,9999,1,0,0,0,0.5540992376621641
Paenibacillus thiaminolyticus,0.8587223587223588,Terrestrial Specialist,9999,1,0,0,0,0.8587223587223588
Paenibacillus thermoaerophilus,0.5498908773461371,Mostly Terrestrial,9999,1,0,0,0,0.5498908773461371
Sulfitobacter geojensis,-0.8295261468755899,Aquatic Specialist,9999,0,1,0,0,-0.8295261468755899
Enterococcus phoeniculicola,0.564961521050249,Mostly Terrestrial,9999,1,0,0,0,0.564961521050249
Marinobacter nitratireducens,-0.7551180075629156,Mostly Aquatic,9999,0,1,0,0,-0.7551180075629156
Tessaracoccus flavus,0.3323691822245596,Mostly Terrestrial,9999,1,0,0,0,0.3323691822245596
Bacillus testis,0.6500638569604087,Mostly Terrestrial,9999,1,0,0,0,0.6500638569604087
Flavobacterium croceum,-0.8475350963108064,Aquatic Specialist,9999,0,1,0,0,-0.8475350963108064
Kaistia geumhonensis,-0.11951651557778471,Mostly Aquatic,9999,0,1,0,0,-0.11951651557778471
Pseudokineococcus lusitanus,0.7856012658227848,Mostly Terrestrial,9999,1,0,0,0,0.7856012658227848
Sulfurospirillum multivorans,-0.6558320786467099,Mostly Aquatic,9999,0,1,0,0,-0.6558320786467099
Nonomuraea gerenzanensis,0.8009373458312776,Terrestrial Specialist,9999,1,0,0,0,0.8009373458312776
Roseovarius faecimaris,-0.9870412911586265,Aquatic Specialist,9999,0,1,0,0,-0.9870412911586265
Companilactobacillus paralimentarius,0.6864712966680048,Mostly Terrestrial,9999,1,0,0,0,0.6864712966680048
Hydrogenophaga pseudoflava,0.18476510537002033,Mostly Terrestrial,9999,1,0,0,0,0.18476510537002033
Stackebrandtia nassauensis,0.9454005934718102,Terrestrial Specialist,9999,1,0,0,0,0.9454005934718102
Pseudomonas viridiflava,0.5045513654096229,Mostly Terrestrial,9999,1,0,0,0,0.5045513654096229
Algoriphagus aquaeductus,-0.5863357906759422,Mostly Aquatic,9999,0,1,0,0,-0.5863357906759422
Glaciimonas immobilis,0.45747126436781604,Mostly Terrestrial,9999,1,0,0,0,0.45747126436781604
Amantichitinum ursilacus,0.4387015747270796,Mostly Terrestrial,9999,1,0,0,0,0.4387015747270796
Brevibacillus nitrificans,0.5827177982394008,Mostly Terrestrial,9999,1,0,0,0,0.5827177982394008
Brevibacillus choshinensis,0.5827177982394008,Mostly Terrestrial,9999,1,0,0,0,0.5827177982394008
Actinoplanes derwentensis,0.8913580246913579,Terrestrial Specialist,9999,1,0,0,0,0.8913580246913579
Sphingomonas desiccabilis,0.3026128266033254,Mostly Terrestrial,9999,1,0,0,0,0.3026128266033254
Corynebacterium cystitidis,0.9047242538050997,Terrestrial Specialist,9999,1,0,0,0,0.9047242538050997
Aquimarina spongiae,-0.8712672521957341,Aquatic Specialist,9999,0,1,0,0,-0.8712672521957341
Magnetococcus marinus,-0.3123047465484229,Mostly Aquatic,9999,0,1,0,0,-0.3123047465484229
Paeniglutamicibacter kerguelensis,0.7163039763016975,Mostly Terrestrial,9999,1,0,0,0,0.7163039763016975
Eubacterium ruminantium,0.9946682464454975,Terrestrial Specialist,9999,1,0,0,0,0.9946682464454975
Sphingomonas yantingensis,-0.1131770412287793,Mostly Aquatic,9999,0,1,0,0,-0.1131770412287793
Pseudarthrobacter equi,0.8063137906479944,Terrestrial Specialist,9999,1,0,0,0,0.8063137906479944
Pseudarthrobacter chlorophenolicus,0.8063137906479944,Terrestrial Specialist,9999,1,0,0,0,0.8063137906479944
Desulfocurvibacter africanus,0.4517082179132041,Mostly Terrestrial,9999,1,0,0,0,0.4517082179132041
Sphingomonas spermidinifaciens,-0.1131770412287793,Mostly Aquatic,9999,0,1,0,0,-0.1131770412287793
Vagococcus fessus,0.17533960292580983,Mostly Terrestrial,9999,1,0,0,0,0.17533960292580983
Pseudospirillum japonicum,-0.6249758360719118,Mostly Aquatic,9999,0,1,0,0,-0.6249758360719118
Desulfarculus baarsii,-0.5574204141202225,Mostly Aquatic,9999,0,1,0,0,-0.5574204141202225
Paraburkholderia aromaticivorans,0.7811550151975684,Mostly Terrestrial,9999,1,0,0,0,0.7811550151975684
Sphingobium chungbukense,0.19239684747334254,Mostly Terrestrial,9999,1,0,0,0,0.19239684747334254
Ruegeria profundi,-0.9344810295838208,Aquatic Specialist,9999,0,1,0,0,-0.9344810295838208
Ruegeria conchae,-0.9344810295838208,Aquatic Specialist,9999,0,1,0,0,-0.9344810295838208
Roseovarius litoreus,-0.8263300576075907,Aquatic Specialist,9999,0,1,0,0,-0.8263300576075907
Roseovarius marisflavi,-0.9017560512577125,Aquatic Specialist,9999,0,1,0,0,-0.9017560512577125
Roseovarius gaetbuli,-0.9017560512577125,Aquatic Specialist,9999,0,1,0,0,-0.9017560512577125
Jeotgalibacillus campisalis,0.19427351500690704,Mostly Terrestrial,9999,1,0,0,0,0.19427351500690704
Arachnia rubra,0.8252326783867632,Terrestrial Specialist,9999,1,0,0,0,0.8252326783867632
Halanaerobium salsuginis,-0.2384513858337,Mostly Aquatic,9999,0,1,0,0,-0.2384513858337
Nocardioides lianchengensis,0.573062558356676,Mostly Terrestrial,9999,1,0,0,0,0.573062558356676
Cellulosimicrobium marinum,0.8032713421465382,Terrestrial Specialist,9999,1,0,0,0,0.8032713421465382
Deinococcus piscis,0.7207585165296191,Mostly Terrestrial,9999,1,0,0,0,0.7207585165296191
Lacticaseibacillus songhuajiangensis,0.6795989537925021,Mostly Terrestrial,9999,1,0,0,0,0.6795989537925021
Idiomarina baltica,-0.9613373692900385,Aquatic Specialist,9999,0,1,0,0,-0.9613373692900385
Sphingobacterium siyangense,0.7090236001850995,Mostly Terrestrial,9999,1,0,0,0,0.7090236001850995
Brevibacterium daeguense,0.6824940047961631,Mostly Terrestrial,9999,1,0,0,0,0.6824940047961631
Testudinibacter aquarius,-0.003313790466479709,Generalist,9999,0,1,0,0,-0.003313790466479709
Dermatophilus congolensis,0.46466431095406363,Mostly Terrestrial,9999,1,0,0,0,0.46466431095406363
Streptomyces carpinensis,0.9149590163934426,Terrestrial Specialist,9999,1,0,0,0,0.9149590163934426
Niveibacterium umoris,-0.1914699717488381,Mostly Aquatic,9999,0,1,0,0,-0.1914699717488381
Cytophaga aurantiaca,0.23857770980692034,Mostly Terrestrial,9999,1,0,0,0,0.23857770980692034
Tenacibaculum soleae,-0.9102320960895873,Aquatic Specialist,9999,0,1,0,0,-0.9102320960895873
Gordonia westfalica,0.0329899595775199,Generalist,9999,1,0,0,0,0.0329899595775199
Gordonia alkanivorans,0.0329899595775199,Generalist,9999,1,0,0,0,0.0329899595775199
Georgenia ruanii,0.8958748221906118,Terrestrial Specialist,9999,1,0,0,0,0.8958748221906118
Georgenia thermotolerans,0.8958748221906118,Terrestrial Specialist,9999,1,0,0,0,0.8958748221906118
Sphingomicrobium marinum,-0.9254996971532405,Aquatic Specialist,9999,0,1,0,0,-0.9254996971532405
Flexilinea flocculi,-0.6898604269293924,Mostly Aquatic,9999,0,1,0,0,-0.6898604269293924
Thermoleophilum album,-0.4133911069844217,Mostly Aquatic,9999,0,1,0,0,-0.4133911069844217
Marmoricola aequoreus,0.725097218067604,Mostly Terrestrial,9999,1,0,0,0,0.725097218067604
Salegentibacter echinorum,-0.7236453671078944,Mostly Aquatic,9999,0,1,0,0,-0.7236453671078944
Alkalibacillus almallahensis,0.05667958100157846,Generalist,9999,1,0,0,0,0.05667958100157846
Marinirhabdus gelatinilytica,-0.9498723162773101,Aquatic Specialist,9999,0,1,0,0,-0.9498723162773101
Nocardioides oleivorans,0.9103400893163861,Terrestrial Specialist,9999,1,0,0,0,0.9103400893163861
Paenibacillus pinisoli,0.8893581780538303,Terrestrial Specialist,9999,1,0,0,0,0.8893581780538303
Azotobacter salinestris,0.31753889674681757,Mostly Terrestrial,9999,1,0,0,0,0.31753889674681757
Williamsia sterculiae,0.11004016064257026,Mostly Terrestrial,9999,1,0,0,0,0.11004016064257026
Pedobacter helvus,0.42593095949986415,Mostly Terrestrial,9999,1,0,0,0,0.42593095949986415
Thermosediminibacter oceani,0.1257161387958059,Mostly Terrestrial,9999,1,0,0,0,0.1257161387958059
Coprothermobacter proteolyticus,-0.570564775504953,Mostly Aquatic,9999,0,1,0,0,-0.570564775504953
Comamonas terrigena,-0.21435163820950628,Mostly Aquatic,9999,0,1,0,0,-0.21435163820950628
Niastella koreensis,0.9366336633663367,Terrestrial Specialist,9999,1,0,0,0,0.9366336633663367
Brevundimonas alba,0.3689646889262551,Mostly Terrestrial,9999,1,0,0,0,0.3689646889262551
Geobacter grbiciae,-0.23439009396680421,Mostly Aquatic,9999,0,1,0,0,-0.23439009396680421
Campylobacter lanienae,0.931693104564584,Terrestrial Specialist,9999,1,0,0,0,0.931693104564584
Erythrobacter donghaensis,-0.18947890818858565,Mostly Aquatic,9999,0,1,0,0,-0.18947890818858565
Pseudoalteromonas shioyasakiensis,-0.97148355493352,Aquatic Specialist,9999,0,1,0,0,-0.97148355493352
Desulfosporosinus acidiphilus,0.31147833854399287,Mostly Terrestrial,9999,1,0,0,0,0.31147833854399287
Pseudoalteromonas profundi,-1,Aquatic Specialist,9999,0,1,0,0,-1
Pseudoalteromonas gelatinilytica,-0.97148355493352,Aquatic Specialist,9999,0,1,0,0,-0.97148355493352
Klenkia soli,0.555022283167638,Mostly Terrestrial,9999,1,0,0,0,0.555022283167638
Streptomyces avermitilis,0.9082144849016014,Terrestrial Specialist,9999,1,0,0,0,0.9082144849016014
Methylobacterium persicinum,0.09752066115702489,Generalist,9999,1,0,0,0,0.09752066115702489
Propionibacterium cyclohexanicum,-0.32059559889313477,Mostly Aquatic,9999,0,1,0,0,-0.32059559889313477
Moraxella bovis,0.04049962149886451,Generalist,9999,1,0,0,0,0.04049962149886451
Ciceribacter lividus,0.5428508482044503,Mostly Terrestrial,9999,1,0,0,0,0.5428508482044503
Legionella erythra,-0.37812671170348733,Mostly Aquatic,9999,0,1,0,0,-0.37812671170348733
Legionella rubrilucens,-0.37812671170348733,Mostly Aquatic,9999,0,1,0,0,-0.37812671170348733
Winogradskyella ouciana,-0.9715736040609136,Aquatic Specialist,9999,0,1,0,0,-0.9715736040609136
Pseudoalteromonas ruthenica,-0.9264894435421831,Aquatic Specialist,9999,0,1,0,0,-0.9264894435421831
Alcanivorax profundi,-0.9258341080466893,Aquatic Specialist,9999,0,1,0,0,-0.9258341080466893
Dickeya fangzhongdai,0.1508879876940288,Mostly Terrestrial,9999,1,0,0,0,0.1508879876940288
Rhodopirellula lusitana,-0.8930992649682438,Aquatic Specialist,9999,0,1,0,0,-0.8930992649682438
Chelatococcus sambhunathii,0.5326668216693792,Mostly Terrestrial,9999,1,0,0,0,0.5326668216693792
Chelatococcus daeguensis,0.5326668216693792,Mostly Terrestrial,9999,1,0,0,0,0.5326668216693792
Kiritimatiella glycovorans,-0.8281700739997493,Aquatic Specialist,9999,0,1,0,0,-0.8281700739997493
Ruficoccus amylovorans,-0.785953177257525,Mostly Aquatic,9999,0,1,0,0,-0.785953177257525
Pseudofulvimonas gallinarii,0.637083233389302,Mostly Terrestrial,9999,1,0,0,0,0.637083233389302
Actinomadura glauciflava,0.855346544613218,Terrestrial Specialist,9999,1,0,0,0,0.855346544613218
Nguyenibacter vanlangensis,0.4599273945825188,Mostly Terrestrial,9999,1,0,0,0,0.4599273945825188
Hyphomicrobium zavarzinii,0.8691963597100109,Terrestrial Specialist,9999,1,0,0,0,0.8691963597100109
Chitinophaga jiangningensis,0.3636076282794225,Mostly Terrestrial,9999,1,0,0,0,0.3636076282794225
Tamilnaduibacter salinus,-0.6901031203964109,Mostly Aquatic,9999,0,1,0,0,-0.6901031203964109
Priestia taiwanensis,0.6457217790405421,Mostly Terrestrial,9999,1,0,0,0,0.6457217790405421
Lapillicoccus jejuensis,0.8170063246661982,Terrestrial Specialist,9999,1,0,0,0,0.8170063246661982
Acidithiobacillus ferrooxidans,-0.5752825674449303,Mostly Aquatic,9999,0,1,0,0,-0.5752825674449303
Lutibacter flavus,-0.8124307862679956,Aquatic Specialist,9999,0,1,0,0,-0.8124307862679956
Allochromatium vinosum,-0.6616112913123521,Mostly Aquatic,9999,0,1,0,0,-0.6616112913123521
Alteromonas lipolytica,-0.9525231881779596,Aquatic Specialist,9999,0,1,0,0,-0.9525231881779596
Glycomyces harbinensis,0.9786110037366319,Terrestrial Specialist,9999,1,0,0,0,0.9786110037366319
Demequina pelophila,0.0700398803589232,Generalist,9999,1,0,0,0,0.0700398803589232
Paenibacillus turicensis,0.6354166666666667,Mostly Terrestrial,9999,1,0,0,0,0.6354166666666667
Salibacter halophilus,-0.729591836734694,Mostly Aquatic,9999,0,1,0,0,-0.729591836734694
Nocardioides solisilvae,0.6976720749773254,Mostly Terrestrial,9999,1,0,0,0,0.6976720749773254
Paracoccus aminovorans,0.039165602383993185,Generalist,9999,1,0,0,0,0.039165602383993185
Piscirickettsia salmonis,-0.7386506935687264,Mostly Aquatic,9999,0,1,0,0,-0.7386506935687264
Phyllobacterium leguminum,0.23021181716833888,Mostly Terrestrial,9999,1,0,0,0,0.23021181716833888
Wenzhouxiangella marina,-0.7010998490403278,Mostly Aquatic,9999,0,1,0,0,-0.7010998490403278
Aliikangiella marina,-0.9591871584699454,Aquatic Specialist,9999,0,1,0,0,-0.9591871584699454
Myroides indicus,0.2605094546022816,Mostly Terrestrial,9999,1,0,0,0,0.2605094546022816
Azonexus fungiphilus,-0.7082658022690438,Mostly Aquatic,9999,0,1,0,0,-0.7082658022690438
Caloramator mitchellensis,0.10120500905725757,Mostly Terrestrial,9999,1,0,0,0,0.10120500905725757
Leucobacter chromiiresistens,0.7701555869872702,Mostly Terrestrial,9999,1,0,0,0,0.7701555869872702
Mariniphaga anaerophila,-0.4865030138901022,Mostly Aquatic,9999,0,1,0,0,-0.4865030138901022
Paenibacillus wynnii,0.7105312558663412,Mostly Terrestrial,9999,1,0,0,0,0.7105312558663412
Edaphobacter modestus,0.9258282511949892,Terrestrial Specialist,9999,1,0,0,0,0.9258282511949892
Niastella yeongjuensis,0.9597989949748744,Terrestrial Specialist,9999,1,0,0,0,0.9597989949748744
Microbacterium sorbitolivorans,0.6269854824935952,Mostly Terrestrial,9999,1,0,0,0,0.6269854824935952
Microbacterium nanhaiense,0.6269854824935952,Mostly Terrestrial,9999,1,0,0,0,0.6269854824935952
Tropicimonas sediminicola,-0.8916750250752257,Aquatic Specialist,9999,0,1,0,0,-0.8916750250752257
Alkalibacterium olivapovliticus,0.0973265769701205,Generalist,9999,1,0,0,0,0.0973265769701205
Ciceribacter thiooxidans,0.34358676726639575,Mostly Terrestrial,9999,1,0,0,0,0.34358676726639575
Brevibacillus parabrevis,-0.5482142857142858,Mostly Aquatic,9999,0,1,0,0,-0.5482142857142858
Kribbella flavida,0.9250616581293871,Terrestrial Specialist,9999,1,0,0,0,0.9250616581293871
Paenibacillus ihumii,0.6801868239921337,Mostly Terrestrial,9999,1,0,0,0,0.6801868239921337
Dechloromonas agitata,-0.19582023617364708,Mostly Aquatic,9999,0,1,0,0,-0.19582023617364708
Kordiimonas lacus,-0.7424734982332155,Mostly Aquatic,9999,0,1,0,0,-0.7424734982332155
Geobacillus icigianus,0.47531963100825375,Mostly Terrestrial,9999,1,0,0,0,0.47531963100825375
Paludifilum halophilum,0.759144489002309,Mostly Terrestrial,9999,1,0,0,0,0.759144489002309
Kocuria varians,0.5043852655078935,Mostly Terrestrial,9999,1,0,0,0,0.5043852655078935
Psychrobacter lutiphocae,-0.5124760076775432,Mostly Aquatic,9999,0,1,0,0,-0.5124760076775432
Abyssibacter profundi,-0.9268912491040593,Aquatic Specialist,9999,0,1,0,0,-0.9268912491040593
Sagittula marina,-0.8963903743315508,Aquatic Specialist,9999,0,1,0,0,-0.8963903743315508
